crash_id,victim_number,state,month,year,dayweek,time,crash_type,bus_involvement,heavy_rigid_truck_involvement,articulated_truck_involvement,speed_limit,lga_name,road_type,christmas_period,easter_period,age_group,time_of_day,time_cat,holiday,vehicle_type_involved,lga_code,dateID,rushID,ageID,daytimeID,road_typeID,speed_limitID,holidayID,vehicle_typeID
20103067,1,Qld,4,2010,Wednesday,11:00:00,Single,No,No,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,3.0,2.0,,1.0,3,1.0
20105099,1,WA,4,2010,Wednesday,11:15:00,Multiple,No,Yes,No,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20104,1.0,3.0,2.0,,2.0,3,2.0
20105099,2,WA,4,2010,Wednesday,11:15:00,Multiple,No,Yes,No,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20104,1.0,3.0,2.0,,2.0,3,2.0
20106011,1,Tas,4,2010,Wednesday,11:30:00,Multiple,No,No,Yes,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20104,1.0,5.0,2.0,,1.0,3,2.0
20101168,1,NSW,4,2010,Wednesday,13:35:00,Single,No,No,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,6.0,2.0,,2.0,3,1.0
20103103,1,Qld,4,2010,Wednesday,15:00:00,Single,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,4.0,2.0,,2.0,3,1.0
20102194,1,Vic,4,2010,Wednesday,15:00:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,4.0,2.0,,1.0,3,1.0
20101311,1,NSW,4,2010,Wednesday,16:30:00,Single,No,No,No,Very High,,,No,No,17_to_25,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20104,2.0,2.0,2.0,,1.0,3,1.0
20101005,1,NSW,4,2010,Wednesday,16:40:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20104,2.0,4.0,2.0,,1.0,3,1.0
20104063,1,SA,4,2010,Wednesday,16:45:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20104,2.0,4.0,2.0,,1.0,3,1.0
20101079,1,NSW,4,2010,Wednesday,17:20:00,Multiple,No,Yes,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20104,2.0,4.0,2.0,,1.0,3,2.0
20101019,1,NSW,4,2010,Wednesday,18:25:00,Multiple,No,No,No,Med,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,4.0,1.0,,3.0,3,1.0
20103146,1,Qld,4,2010,Wednesday,20:00:00,Multiple,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,3.0,1.0,,2.0,3,1.0
20101237,1,NSW,4,2010,Wednesday,20:20:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,2.0,1.0,,1.0,3,1.0
20102106,1,Vic,4,2010,Wednesday,21:05:00,Single,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,3.0,1.0,,2.0,3,1.0
20102047,1,Vic,4,2010,Wednesday,22:50:00,Multiple,No,No,No,Med,,,No,No,75_or_older,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20104,1.0,6.0,1.0,,3.0,3,1.0
20105149,1,WA,3,2010,Friday,01:30:00,Single,No,No,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,1.0,3,1.0
20103156,1,Qld,3,2010,Friday,05:00:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,1.0,3,1.0
20104074,1,SA,3,2010,Friday,06:20:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,1.0
20104039,1,SA,3,2010,Friday,07:00:00,Multiple,No,Yes,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,1.0,3,2.0
20101178,1,NSW,3,2010,Friday,08:00:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,1.0,3,1.0
20101178,2,NSW,3,2010,Friday,08:00:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,1.0,3,1.0
20104025,1,SA,3,2010,Friday,10:10:00,Multiple,No,No,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,6.0,2.0,,2.0,3,1.0
20102040,1,Vic,3,2010,Friday,10:33:00,Single,No,No,Yes,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,2.0
20101012,1,NSW,3,2010,Friday,11:30:00,Single,No,No,No,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,2.0,,1.0,3,1.0
20101131,1,NSW,3,2010,Friday,11:30:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,1.0
20102023,1,Vic,3,2010,Friday,11:35:00,Multiple,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,1.0
20106021,1,Tas,3,2010,Friday,12:20:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,1.0
20101017,1,NSW,3,2010,Friday,14:40:00,Multiple,No,No,Yes,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,2.0,2.0,,1.0,3,2.0
20107002,1,NT,3,2010,Friday,17:00:00,Single,No,No,No,Very High,,,No,No,26_to_39,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,3.0,2.0,,1.0,3,1.0
20101047,1,NSW,3,2010,Friday,17:05:00,Multiple,No,No,No,Very High,,,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,5.0,2.0,,1.0,3,1.0
20101307,1,NSW,3,2010,Friday,17:45:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,2.0,2.0,,1.0,3,1.0
20102192,1,Vic,3,2010,Friday,18:10:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,1.0,3,1.0
20102146,1,Vic,3,2010,Friday,18:50:00,Single,No,No,No,Med,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,3.0,3,1.0
20103170,1,Qld,3,2010,Friday,22:00:00,Multiple,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,1.0,3,1.0
20101344,1,NSW,3,2010,Friday,22:04:00,Multiple,No,No,No,High,,,No,No,75_or_older,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,6.0,1.0,,2.0,3,1.0
20101082,1,NSW,3,2010,Friday,23:30:00,Single,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,2.0,3,1.0
20107028,1,NT,3,2010,Friday,23:50:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,2.0,3,1.0
20102041,1,Vic,3,2010,Friday,23:55:00,Single,No,No,No,Med,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,3.0,3,1.0
20101207,1,NSW,3,2010,Monday,02:08:00,Single,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,2.0,3,1.0
20102148,1,Vic,3,2010,Monday,06:30:00,Single,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,1.0
20103064,1,Qld,3,2010,Monday,10:00:00,Multiple,No,No,Yes,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,2.0
20103064,2,Qld,3,2010,Monday,10:00:00,Multiple,No,No,Yes,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,3.0,2.0,,2.0,3,2.0
20101254,1,NSW,3,2010,Monday,13:35:00,Multiple,No,No,Yes,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,2.0
20102234,1,Vic,3,2010,Monday,15:40:00,Multiple,No,Yes,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,2.0
20105098,1,WA,3,2010,Monday,16:00:00,Multiple,No,No,No,High,,,No,No,75_or_older,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,6.0,2.0,,2.0,3,1.0
20105133,1,WA,3,2010,Monday,17:14:00,Single,No,No,No,High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,2.0,3,1.0
20105058,1,WA,3,2010,Monday,20:20:00,Multiple,No,Yes,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,1.0,3,2.0
20102188,1,Vic,3,2010,Monday,20:30:00,Single,No,No,No,High,,,No,No,0_to_16,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,1.0,1.0,,2.0,3,1.0
20102012,1,Vic,3,2010,Monday,23:15:00,Multiple,No,No,Yes,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,1.0,3,2.0
20103022,1,Qld,3,2010,Saturday,01:00:00,Single,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,1.0,3,1.0
20107044,1,NT,3,2010,Saturday,01:03:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,1.0,3,1.0
20105071,1,WA,3,2010,Saturday,01:20:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,2.0,3,1.0
20105056,1,WA,3,2010,Saturday,06:06:00,Multiple,No,No,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,2.0,,1.0,3,1.0
20102088,1,Vic,3,2010,Saturday,08:10:00,Multiple,Yes,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,2.0
20103194,1,Qld,3,2010,Saturday,09:00:00,Single,No,No,No,Med,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,3.0,3,1.0
20102066,1,Vic,3,2010,Saturday,09:40:00,Multiple,No,Yes,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,2.0
20106023,1,Tas,3,2010,Saturday,10:18:00,Single,No,No,No,Low,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,6.0,2.0,,4.0,3,1.0
20103134,1,Qld,3,2010,Saturday,11:00:00,Single,No,No,Yes,Very High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,6.0,2.0,,1.0,3,2.0
20106001,1,Tas,3,2010,Saturday,11:10:00,Multiple,Yes,No,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,2.0,2.0,,1.0,3,2.0
20102085,1,Vic,3,2010,Saturday,13:30:00,Single,No,No,No,Med,,,No,No,0_to_16,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,1.0,2.0,,3.0,3,1.0
20104012,1,SA,3,2010,Saturday,14:30:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,1.0
20101011,1,NSW,3,2010,Saturday,15:10:00,Single,No,No,No,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,2.0,,1.0,3,1.0
20103133,1,Qld,3,2010,Saturday,16:00:00,Multiple,No,No,No,High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,2.0,,2.0,3,1.0
20105129,1,WA,3,2010,Saturday,16:15:00,Single,No,No,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,2.0,,1.0,3,1.0
20101313,1,NSW,3,2010,Saturday,19:40:00,Multiple,No,No,No,Very High,,,No,No,75_or_older,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,6.0,1.0,,1.0,3,1.0
20101203,1,NSW,3,2010,Saturday,21:00:00,Single,No,No,No,Med,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,3.0,3,1.0
20102016,1,Vic,3,2010,Saturday,21:10:00,Single,No,No,No,Med,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,3.0,3,1.0
20104009,1,SA,3,2010,Saturday,22:03:00,Single,No,No,No,High,,,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,1.0,,2.0,3,1.0
20105022,1,WA,3,2010,Saturday,22:09:00,Single,No,No,No,Med,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,3.0,3,1.0
20108005,1,ACT,3,2010,Saturday,22:15:00,Multiple,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,2.0,3,1.0
20108005,2,ACT,3,2010,Saturday,22:15:00,Multiple,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,2.0,3,1.0
20108005,3,ACT,3,2010,Saturday,22:15:00,Multiple,No,No,No,High,,,No,No,0_to_16,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,1.0,1.0,,2.0,3,1.0
20108005,4,ACT,3,2010,Saturday,22:15:00,Multiple,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,2.0,3,1.0
20102110,1,Vic,3,2010,Sunday,00:40:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,2.0,3,1.0
20102006,1,Vic,3,2010,Sunday,03:30:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,1.0,3,1.0
20102058,1,Vic,3,2010,Sunday,07:32:00,Multiple,No,No,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,6.0,2.0,,2.0,3,1.0
20101276,1,NSW,3,2010,Sunday,13:20:00,Multiple,No,No,Yes,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,3.0,2.0,,1.0,3,2.0
20102204,1,Vic,3,2010,Sunday,15:40:00,Multiple,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,1.0
20101028,1,NSW,3,2010,Sunday,16:38:00,Single,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,1.0
20103007,1,Qld,3,2010,Sunday,18:00:00,Single,No,No,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,1.0,3,1.0
20101273,1,NSW,3,2010,Sunday,20:40:00,Single,No,Yes,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,1.0,3,2.0
20103117,1,Qld,3,2010,Sunday,21:00:00,Single,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,2.0,3,1.0
20101248,1,NSW,3,2010,Sunday,22:00:00,Multiple,No,No,No,Med,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,3.0,3,1.0
20103220,1,Qld,3,2010,Sunday,23:00:00,Single,No,No,No,Very High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,1.0,,1.0,3,1.0
20108013,1,ACT,3,2010,Thursday,04:19:00,Multiple,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,2.0,3,1.0
20105067,1,WA,3,2010,Thursday,09:40:00,Single,No,No,No,Med,,,No,No,0_to_16,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,1.0,2.0,,3.0,3,1.0
20102138,1,Vic,3,2010,Thursday,13:55:00,Single,No,No,No,High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,2.0,,2.0,3,1.0
20104066,1,SA,3,2010,Thursday,16:50:00,Single,No,No,No,Very High,,,No,No,65_to_74,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,5.0,2.0,,1.0,3,1.0
20101067,1,NSW,3,2010,Thursday,18:55:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,1.0,3,1.0
20104013,1,SA,3,2010,Thursday,21:10:00,Single,No,No,No,Very High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,1.0,3,1.0
20102217,1,Vic,3,2010,Tuesday,06:55:00,Multiple,No,No,Yes,Very High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,5.0,2.0,,1.0,3,2.0
20101269,1,NSW,3,2010,Tuesday,07:20:00,Multiple,No,Yes,No,Very High,,,No,No,75_or_older,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20103,2.0,6.0,2.0,,1.0,3,2.0
20101204,1,NSW,3,2010,Tuesday,10:00:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,1.0
20101024,1,NSW,3,2010,Tuesday,12:10:00,Multiple,No,No,Yes,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,3.0,2.0,,1.0,3,2.0
20104020,1,SA,3,2010,Tuesday,13:35:00,Multiple,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,1.0
20103138,1,Qld,3,2010,Tuesday,14:00:00,Single,No,No,No,Very High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,3.0,2.0,,1.0,3,1.0
20102064,1,Vic,3,2010,Tuesday,14:15:00,Single,No,No,Yes,Med,,,No,No,75_or_older,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,6.0,2.0,,3.0,3,2.0
20105086,1,WA,3,2010,Tuesday,14:58:00,Multiple,No,No,No,High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,2.0,,2.0,3,1.0
20105086,2,WA,3,2010,Tuesday,14:58:00,Multiple,No,No,No,High,,,No,No,65_to_74,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,2.0,,2.0,3,1.0
20105147,1,WA,3,2010,Tuesday,15:47:00,Single,No,No,No,Low,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,4.0,3,1.0
20101053,1,NSW,3,2010,Tuesday,16:55:00,Single,No,Yes,No,Med,,,No,No,40_to_64,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,3.0,3,2.0
20105078,1,WA,3,2010,Tuesday,17:38:00,Multiple,No,No,No,High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,2.0,3,1.0
20104030,1,SA,3,2010,Tuesday,21:25:00,Multiple,No,No,No,High,,,No,No,40_to_64,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,1.0,,2.0,3,1.0
20103042,1,Qld,3,2010,Wednesday,06:00:00,Multiple,No,No,Yes,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,2.0
20105117,1,WA,3,2010,Wednesday,06:30:00,Multiple,No,No,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,1.0
20101233,1,NSW,3,2010,Wednesday,06:50:00,Single,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,2.0,3,1.0
20101219,1,NSW,3,2010,Wednesday,07:10:00,Multiple,No,No,Yes,High,,,No,No,17_to_25,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20103,2.0,2.0,2.0,,2.0,3,2.0
20103054,1,Qld,3,2010,Wednesday,09:00:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,1.0,3,1.0
20101230,1,NSW,3,2010,Wednesday,09:10:00,Multiple,No,Yes,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,2.0
20102032,1,Vic,3,2010,Wednesday,09:20:00,Multiple,No,No,Yes,Low,,,No,No,17_to_25,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,2.0,2.0,,4.0,3,2.0
20103177,1,Qld,3,2010,Wednesday,11:00:00,Multiple,No,No,No,Med,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,2.0,,3.0,3,1.0
20105029,1,WA,3,2010,Wednesday,12:11:00,Multiple,No,No,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,6.0,2.0,,2.0,3,1.0
20102095,1,Vic,3,2010,Wednesday,15:30:00,Multiple,No,Yes,No,Very High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,1.0,3,2.0
20104061,1,SA,3,2010,Wednesday,15:55:00,Single,No,No,No,Med,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,4.0,2.0,,3.0,3,1.0
20102112,1,Vic,3,2010,Wednesday,16:43:00,Single,No,No,No,Very High,,,No,No,40_to_64,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,4.0,2.0,,1.0,3,1.0
20103002,1,Qld,3,2010,Wednesday,17:00:00,Multiple,No,No,Yes,Very High,,,No,No,65_to_74,Day,Rush,NoHoliday,Heavy Vehicle Involved,,20103,2.0,5.0,2.0,,1.0,3,2.0
20105055,1,WA,3,2010,Wednesday,17:49:00,Single,No,No,No,Very High,,,No,No,17_to_25,Day,Rush,NoHoliday,No Heavy Vehicle Involved,,20103,2.0,2.0,2.0,,1.0,3,1.0
20106010,1,Tas,3,2010,Wednesday,18:47:00,Multiple,No,No,No,Very High,,,No,No,65_to_74,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,5.0,1.0,,1.0,3,1.0
20105137,1,WA,3,2010,Wednesday,23:45:00,Single,No,No,No,High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20103,1.0,2.0,1.0,,2.0,3,1.0
20107029,1,NT,2,2010,Friday,00:50:00,Single,No,No,No,High,,,No,No,26_to_39,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,3.0,1.0,,2.0,3,1.0
20106002,1,Tas,2,2010,Friday,01:35:00,Single,No,No,No,Very High,,,No,No,17_to_25,Night,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,2.0,1.0,,1.0,3,1.0
20101236,1,NSW,2,2010,Friday,04:55:00,Multiple,No,Yes,No,Med,,,No,No,40_to_64,Night,Not Rush,NoHoliday,Heavy Vehicle Involved,,20102,1.0,4.0,1.0,,3.0,3,2.0
20101316,1,NSW,2,2010,Friday,06:20:00,Multiple,No,No,No,High,,,No,No,26_to_39,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,3.0,2.0,,2.0,3,1.0
20104056,1,SA,2,2010,Friday,06:35:00,Single,No,No,No,High,,,No,No,40_to_64,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,4.0,2.0,,2.0,3,1.0
20101228,1,NSW,2,2010,Friday,06:50:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,2.0,2.0,,1.0,3,1.0
20104065,1,SA,2,2010,Friday,09:15:00,Single,No,No,No,High,,,No,No,75_or_older,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,6.0,2.0,,2.0,3,1.0
20104054,1,SA,2,2010,Friday,10:30:00,Multiple,No,No,No,Very High,,,No,No,17_to_25,Day,Not Rush,NoHoliday,No Heavy Vehicle Involved,,20102,1.0,2.0,2.0,,1.0,3,1.0
