lga_code,year,population
40430,2015,2542
40520,2015,10854
40700,2015,44938
40910,2015,50937
41010,2015,3574
41060,2015,114125
41140,2015,9204
41190,2015,1803
41330,2015,1822
41560,2015,14266
41750,2015,1071
41830,2015,1703
41960,2015,1331
42030,2015,22707
42110,2015,4251
42250,2015,8282
42600,2015,36425
42750,2015,4761
43080,2015,1118
43220,2015,1089
43360,2015,2403
43650,2015,14890
43710,2015,5540
43790,2015,11716
44000,2015,66
44060,2015,89521
44210,2015,8718
44340,2015,66232
44550,2015,33187
44620,2015,26931
44830,2015,2927
45040,2015,21274
45090,2015,8570
45120,2015,4616
45290,2015,36369
45340,2015,168433
45400,2015,911
45540,2015,1706
45680,2015,88980
45890,2015,122766
46090,2015,14442
46300,2015,14585
46450,2015,17826
46510,2015,21096
46670,2015,9722
46860,2015,1423
46970,2015,4327
47140,2015,138695
47290,2015,2058
47490,2015,2164
47630,2015,6821
47700,2015,98983
47800,2015,5545
47910,2015,2670
47980,2015,38823
48050,2015,14886
48130,2015,6932
48260,2015,7732
48340,2015,12010
48410,2015,59075
48540,2015,22670
48640,2015,1279
48750,2015,5095
48830,2015,11267
49399,2015,3849
50080,2015,37206
50210,2015,78848
50250,2015,13002
50280,2015,14419
50350,2015,15842
50420,2015,69136
50490,2015,41055
50560,2015,1732
50630,2015,2031
50770,2015,1681
50840,2015,4727
50910,2015,1010
50980,2015,17060
51080,2015,1180
51120,2015,955
51190,2015,32872
51260,2015,36940
51310,2015,27988
51330,2015,93959
51400,2015,17250
51470,2015,568
51540,2015,5844
51610,2015,1413
51680,2015,5500
51710,2015,1929
51750,2015,10515
51820,2015,106802
51860,2015,555
51890,2015,9132
51960,2015,3904
52030,2015,1077
52100,2015,1168
52170,2015,8267
52240,2015,1119
52310,2015,900
52380,2015,226
52450,2015,1433
52520,2015,1435
52590,2015,3298
52660,2015,14190
52730,2015,5957
52800,2015,8570
52870,2015,5949
52940,2015,706
53010,2015,663
53080,2015,894
53150,2015,7731
53220,2015,11529
53290,2015,14734
53360,2015,2749
53430,2015,30405
53570,2015,5351
53640,2015,1255
53710,2015,1050
53780,2015,121720
53800,2015,39958
53920,2015,3656
53990,2015,26656
54060,2015,3662
54130,2015,1127
54170,2015,162904
54200,2015,59298
54280,2015,31748
54310,2015,23103
54340,2015,4308
54410,2015,1249
54480,2015,559
54550,2015,2027
54620,2015,929
54690,2015,437
54760,2015,787
54830,2015,38153
54900,2015,1306
54970,2015,1299
55040,2015,1812
55110,2015,82202
55180,2015,9402
55250,2015,1224
55320,2015,103522
55390,2015,510
55460,2015,3385
55530,2015,474
55600,2015,2505
55670,2015,800
55740,2015,9188
55810,2015,563
55880,2015,531
55950,2015,551
56090,2015,39563
56160,2015,155
56230,2015,16909
56300,2015,1352
56370,2015,820
56460,2015,5333
56580,2015,22435
56620,2015,1713
56730,2015,11420
56790,2015,3357
56860,2015,259
56930,2015,1709
57000,2015,696
57080,2015,26096
57140,2015,1202
57210,2015,5130
57280,2015,15387
57350,2015,1060
57420,2015,1906
57490,2015,126012
57630,2015,100
57700,2015,25499
57770,2015,965
57840,2015,44096
57910,2015,220152
57980,2015,16927
58050,2015,132127
58190,2015,412
58260,2015,619
58330,2015,4535
58400,2015,358
58470,2015,278
58510,2015,36714
58540,2015,931
58570,2015,35663
58610,2015,1915
58680,2015,457
58760,2015,188278
58820,2015,4133
58890,2015,855
59030,2015,306
59100,2015,737
59170,2015,1005
59250,2015,894
59310,2015,1393
59320,2015,423
59330,2015,533
59340,2015,7780
59350,2015,378
59360,2015,1314
59370,2015,3599
60210,2015,6254
60410,2015,16448
60610,2015,19408
60810,2015,21847
61010,2015,2203
61210,2015,8142
61410,2015,54829
61510,2015,10048
61610,2015,25162
61810,2015,6816
62010,2015,900
62210,2015,6857
62410,2015,4433
62610,2015,46307
62810,2015,51591
63010,2015,16361
63210,2015,6286
63410,2015,1599
63610,2015,36140
63810,2015,10723
64010,2015,66492
64210,2015,19502
64610,2015,12873
64810,2015,14200
65010,2015,6096
65210,2015,2391
65410,2015,13903
65610,2015,4299
65810,2015,23007
70200,2015,26843
70420,2015,7572
70540,2015,182
70620,2015,4259
70700,2015,1396
71000,2015,84363
71150,2015,365
71300,2015,10362
72200,2015,10671
72300,2015,24757
72330,2015,6859
72800,2015,35414
73600,2015,7335
74050,2015,2848
74550,2015,3217
74560,2015,479
74660,2015,7060
74680,2015,3598
79399,2015,7112
89399,2015,395813
99399,2015,367
10050,2016,52171
10180,2016,29310
10250,2016,42993
10300,2016,2330
10470,2016,42244
10500,2016,164534
10550,2016,33941
10600,2016,12951
10650,2016,8609
10750,2016,348030
10800,2016,6024
10850,2016,7343
10900,2016,78835
10950,2016,2764
11150,2016,2762
11200,2016,1710
11250,2016,18114
11300,2016,38536
11350,2016,33399
11400,2016,13577
11450,2016,80268
11500,2016,161562
11520,2016,92534
11570,2016,361862
11600,2016,2793
11650,2016,336611
11700,2016,1881
11720,2016,56720
11730,2016,51622
11750,2016,4687
11800,2016,74670
12000,2016,4390
12150,2016,4051
12160,2016,11291
12350,2016,12659
12380,2016,225691
12390,2016,51404
12700,2016,9101
12730,2016,8991
12750,2016,37919
12850,2016,205675
12870,2016,12445
12900,2016,9817
12930,2016,153161
12950,2016,4298
13010,2016,8934
13310,2016,30261
13340,2016,10519
13450,2016,26356
13550,2016,12491
13660,2016,5326
13800,2016,66346
13850,2016,2984
13910,2016,18756
14000,2016,147385
14100,2016,14656
14170,2016,191194
14220,2016,17815
14300,2016,6414
14350,2016,29431
14400,2016,22110
14500,2016,122472
14550,2016,9114
14600,2016,6444
14650,2016,202332
14700,2016,37694
14750,2016,11407
14850,2016,44122
14870,2016,21484
14900,2016,211983
14920,2016,7847
14950,2016,3173
15050,2016,79063
15240,2016,91801
15270,2016,24546
15300,2016,13627
15350,2016,30260
15520,2016,11872
15560,2016,3929
15650,2016,16462
15700,2016,19580
15750,2016,13367
15800,2016,5949
15850,2016,6617
15900,2016,160707
15950,2016,71809
15990,2016,265468
16100,2016,5349
16150,2016,41210
16200,2016,14924
16260,2016,234444
16350,2016,201597
16380,2016,80073
16400,2016,71115
16490,2016,57790
16550,2016,148922
16610,2016,23256
16700,2016,121270
16900,2016,70391
16950,2016,101942
17000,2016,23576
17040,2016,20558
17080,2016,14611
17100,2016,42415
17150,2016,226461
17200,2016,222717
17310,2016,60990
17350,2016,6210
17400,2016,6697
17420,2016,162975
17550,2016,93742
17620,2016,14344
17640,2016,7853
17650,2016,6147
17750,2016,63906
17850,2016,3130
17900,2016,6317
17950,2016,2797
18020,2016,9562
18050,2016,72013
18100,2016,3677
18200,2016,6932
18250,2016,77888
18350,2016,48998
18400,2016,49854
18450,2016,210394
18500,2016,57744
18710,2016,16568
19399,2016,1112
20110,2016,12578
20260,2016,11745
20570,2016,103500
20660,2016,127447
20740,2016,33464
20830,2016,49296
20910,2016,102912
21010,2016,13982
21110,2016,177276
21180,2016,204190
21270,2016,6284
21370,2016,37595
21450,2016,97573
21610,2016,312789
21670,2016,13087
21750,2016,21362
21830,2016,16243
21890,2016,155126
22110,2016,45600
22170,2016,139502
22250,2016,10567
22310,2016,148583
22410,2016,19759
22490,2016,22016
22620,2016,112267
22670,2016,160222
22750,2016,239529
22830,2016,65072
22910,2016,15525
22980,2016,5784
23110,2016,93445
23190,2016,19884
23270,2016,207041
23350,2016,16165
23430,2016,158941
23670,2016,160353
23810,2016,74622
23940,2016,7558
24130,2016,47480
24210,2016,122570
24250,2016,8674
24330,2016,86942
24410,2016,114800
24600,2016,146096
24650,2016,141420
24700,2016,172294
24780,2016,54658
24850,2016,41795
24900,2016,29486
24970,2016,192625
25060,2016,122871
25150,2016,32672
25340,2016,161528
25430,2016,19097
25490,2016,16737
25620,2016,14052
25710,2016,64174
25810,2016,11570
25900,2016,108627
25990,2016,7316
26080,2016,2929
26170,2016,29122
26260,2016,16123
26350,2016,111003
26430,2016,10357
26490,2016,30465
26610,2016,20896
26670,2016,6046
26700,2016,28592
26730,2016,34242
26810,2016,43530
26890,2016,3937
26980,2016,169641
27070,2016,207058
27170,2016,40100
27260,2016,227008
27350,2016,92894
27450,2016,155226
27630,2016,6743
29399,2016,892
30250,2016,1323
30300,2016,4461
30370,2016,14570
30410,2016,2909
30450,2016,272
30760,2016,1925
30900,2016,436
31000,2016,1184752
31750,2016,356
31820,2016,94256
31900,2016,17326
31950,2016,342
32080,2016,161573
32250,2016,2051
32260,2016,29287
32270,2016,28690
32310,2016,12087
32330,2016,1293
32450,2016,3125
32500,2016,4302
32600,2016,296
32750,2016,296
32770,2016,1475
32810,2016,12070
33100,2016,807
33200,2016,1582
33220,2016,102962
33360,2016,63017
33430,2016,575303
33610,2016,10813
33620,2016,50327
33800,2016,10968
33830,2016,1014
33960,2016,200103
33980,2016,21543
34420,2016,983
34530,2016,36950
34570,2016,746
34580,2016,39499
34590,2016,314511
34710,2016,3727
34770,2016,117218
34800,2016,816
34830,2016,318
34860,2016,12926
34880,2016,22038
35010,2016,439292
35250,2016,1197
35300,2016,19606
35600,2016,4386
35670,2016,989
35740,2016,53922
35760,2016,10646
35780,2016,2945
35790,2016,2581
35800,2016,1668
36070,2016,785
36150,2016,825
36250,2016,152216
36300,2016,806
36370,2016,81322
36510,2016,40984
36580,2016,25153
36630,2016,32625
36660,2016,35638
36720,2016,302841
36820,2016,25217
36910,2016,164168
36950,2016,3799
36960,2016,4775
37010,2016,191348
37300,2016,4040
37310,2016,34049
37340,2016,34538
37400,2016,1154
37550,2016,999
37570,2016,292
37600,2016,2702
40070,2016,23552
40120,2016,39632
40150,2016,8912
40220,2016,26562
40250,2016,2498
40310,2016,24200
40430,2016,2592
40520,2016,10835
40700,2016,45216
40910,2016,51080
41010,2016,3566
41060,2016,114980
41140,2016,9244
41190,2016,1816
41330,2016,1818
41560,2016,14472
41750,2016,1070
41830,2016,1693
41960,2016,1334
42030,2016,23355
42110,2016,4240
42250,2016,8417
42600,2016,36537
42750,2016,4836
43080,2016,1121
43220,2016,1083
43360,2016,2415
43650,2016,15048
43710,2016,5661
43790,2016,11730
44000,2016,62
44060,2016,90508
44210,2016,8845
44340,2016,66482
44550,2016,33897
44620,2016,27061
44830,2016,2920
45040,2016,21562
45090,2016,8544
45120,2016,4623
45290,2016,36396
45340,2016,169372
45400,2016,912
45540,2016,1712
45680,2016,90553
45890,2016,124007
46090,2016,14359
46300,2016,14523
46450,2016,17767
46510,2016,21124
46670,2016,9780
46860,2016,1413
46970,2016,4052
47140,2016,140346
47290,2016,2063
47490,2016,2168
47630,2016,6817
47700,2016,99153
47800,2016,5525
47910,2016,2675
47980,2016,38939
48050,2016,15011
48130,2016,6950
48260,2016,7781
48340,2016,12022
48410,2016,59408
48540,2016,22511
48640,2016,1279
48750,2016,5276
48830,2016,11291
49399,2016,3639
50080,2016,37285
50210,2016,82021
50250,2016,13311
50280,2016,14819
50350,2016,15613
50420,2016,68791
50490,2016,41448
50560,2016,1748
50630,2016,1882
50770,2016,1722
50840,2016,4697
50910,2016,1002
50980,2016,16959
51080,2016,1164
51120,2016,941
51190,2016,32574
51260,2016,37766
51310,2016,27991
51330,2016,93733
51400,2016,17375
51470,2016,564
51540,2016,5713
51610,2016,1441
51680,2016,5536
51710,2016,1903
51750,2016,10632
51820,2016,108302
51860,2016,546
51890,2016,8856
51960,2016,3695
52030,2016,1058
52100,2016,1193
52170,2016,8109
52240,2016,1107
52310,2016,882
52380,2016,199
52450,2016,1469
52520,2016,1454
52590,2016,3262
52660,2016,14241
52730,2016,6018
52800,2016,8364
52870,2016,5956
52940,2016,699
53010,2016,684
53080,2016,788
53150,2016,7680
53220,2016,10953
53290,2016,14527
53360,2016,2788
53430,2016,30310
53570,2016,5325
53640,2016,1237
53710,2016,1045
53780,2016,122011
53800,2016,39567
53920,2016,3593
53990,2016,26890
54060,2016,3604
54130,2016,1127
54170,2016,160918
54200,2016,59201
54280,2016,30840
54310,2016,22211
54340,2016,4200
54410,2016,1242
54480,2016,568
54550,2016,2010
54620,2016,894
54690,2016,428
54760,2016,783
54830,2016,40058
54900,2016,1300
54970,2016,1222
55040,2016,1491
55110,2016,83322
55180,2016,9341
55250,2016,1110
55320,2016,102342
55390,2016,518
55460,2016,3395
55530,2016,465
55600,2016,2477
55670,2016,765
55740,2016,9167
55810,2016,507
55880,2016,533
55950,2016,553
56090,2016,39217
56160,2016,158
56230,2016,17126
56300,2016,1339
56370,2016,815
56460,2016,5235
56580,2016,22108
56620,2016,1708
56730,2016,11238
56790,2016,3335
56860,2016,259
56930,2016,1708
57000,2016,630
57080,2016,26879
57140,2016,1183
57210,2016,5103
57280,2016,15064
57350,2016,1038
57420,2016,1764
57490,2016,128992
57630,2016,93
57700,2016,27578
57770,2016,963
57840,2016,43879
57910,2016,220073
57980,2016,17018
58050,2016,136679
58190,2016,407
58260,2016,608
58330,2016,4461
58400,2016,354
58470,2016,282
58510,2016,36647
58540,2016,924
58570,2016,35674
58610,2016,1884
58680,2016,458
58760,2016,194779
58820,2016,4162
58890,2016,824
59030,2016,306
59100,2016,740
59170,2016,1000
59250,2016,767
59310,2016,1354
59320,2016,415
59330,2016,522
59340,2016,7478
59350,2016,350
59360,2016,1213
59370,2016,3605
60210,2016,6198
60410,2016,16669
60610,2016,19228
60810,2016,21736
61010,2016,2169
61210,2016,8104
61410,2016,55465
61510,2016,10087
61610,2016,25128
61810,2016,6724
62010,2016,939
62210,2016,6873
62410,2016,4451
62610,2016,46722
62810,2016,52018
63010,2016,16563
63210,2016,6263
63410,2016,1594
63610,2016,36544
63810,2016,10927
64010,2016,66518
64210,2016,19553
64610,2016,12972
64810,2016,14482
65010,2016,6083
65210,2016,2389
65410,2016,13813
65610,2016,4210
65810,2016,23092
70200,2016,26518
70420,2016,7426
70540,2016,175
70620,2016,4165
70700,2016,1412
71000,2016,85323
71150,2016,398
71300,2016,10252
72200,2016,10541
72300,2016,25355
72330,2016,6753
72800,2016,36013
73600,2016,7329
74050,2016,2777
74550,2016,3142
74560,2016,492
74660,2016,6941
74680,2016,3601
79399,2016,7065
89399,2016,403104
99399,2016,2159
10050,2017,53056
10180,2017,29519
10250,2017,43652
10300,2017,2338
10470,2017,42583
10500,2017,168779
10550,2017,34287
10600,2017,12976
10650,2017,8638
10750,2017,359591
10800,2017,5936
10850,2017,7375
10900,2017,78989
10950,2017,2708
11150,2017,2695
11200,2017,1683
11250,2017,17994
11300,2017,39275
11350,2017,33944
11400,2017,13683
11450,2017,88297
11500,2017,165143
11520,2017,92872
11570,2017,367534
11600,2017,2825
11650,2017,340140
11700,2017,1845
11720,2017,57921
11730,2017,51953
11750,2017,4605
11800,2017,75753
12000,2017,4423
12150,2017,4023
12160,2017,11306
12350,2017,12697
12380,2017,231490
12390,2017,52490
12700,2017,9154
12730,2017,8847
12750,2017,38372
12850,2017,209107
12870,2017,12509
12900,2017,9725
12930,2017,155276
12950,2017,4304
13010,2017,8937
13310,2017,30642
13340,2017,10601
13450,2017,26653
13550,2017,12662
13660,2017,5244
13800,2017,66708
13850,2017,2978
13910,2017,18906
14000,2017,149601
14100,2017,14621
14170,2017,192275
14220,2017,17840
14300,2017,6441
14350,2017,29770
14400,2017,22299
14500,2017,124122
14550,2017,9171
14600,2017,6403
14650,2017,204512
14700,2017,38615
14750,2017,11438
14850,2017,44137
14870,2017,21419
14900,2017,217465
14920,2017,7829
14950,2017,3208
15050,2017,81058
15240,2017,92901
15270,2017,24889
15300,2017,13497
15350,2017,30299
15520,2017,12027
15560,2017,3854
15650,2017,16519
15700,2017,19787
15750,2017,13300
15800,2017,5909
15850,2017,6596
15900,2017,162796
15950,2017,72304
15990,2017,267483
16100,2017,5409
16150,2017,41800
16200,2017,14893
16260,2017,243158
16350,2017,205517
16380,2017,81386
16400,2017,71829
16490,2017,59000
16550,2017,149099
16610,2017,23336
16700,2017,124095
16900,2017,71303
16950,2017,103122
17000,2017,23806
17040,2017,20792
17080,2017,14693
17100,2017,43679
17150,2017,227428
17200,2017,227997
17310,2017,61758
17350,2017,6162
17400,2017,6728
17420,2017,168400
17550,2017,94597
17620,2017,14318
17640,2017,8003
17650,2017,6154
17750,2017,64768
17850,2017,3138
17900,2017,6167
17950,2017,2742
18020,2017,9489
18050,2017,72507
18100,2017,3672
18200,2017,7052
18250,2017,78873
18350,2017,49790
18400,2017,50912
18450,2017,212188
18500,2017,57750
18710,2017,16669
19399,2017,1109
20110,2017,12687
20260,2017,11796
20570,2017,105551
20660,2017,128660
20740,2017,34748
20830,2017,50883
20910,2017,103665
21010,2017,14049
21110,2017,178650
21180,2017,206116
21270,2017,6221
21370,2017,37799
21450,2017,102258
21610,2017,324946
21670,2017,13200
21750,2017,21595
21830,2017,16279
21890,2017,156525
22110,2017,46219
22170,2017,140601
22250,2017,10602
22310,2017,150702
22410,2017,19802
22490,2017,22613
22620,2017,114265
22670,2017,162924
22750,2017,246384
22830,2017,65955
22910,2017,15708
22980,2017,5728
23110,2017,94543
23190,2017,19977
23270,2017,216249
23350,2017,16390
23430,2017,160140
23670,2017,161525
23810,2017,75088
23940,2017,7569
24130,2017,48415
24210,2017,124126
24250,2017,8897
24330,2017,88120
24410,2017,116223
24600,2017,155956
24650,2017,148711
24700,2017,175110
24780,2017,55433
24850,2017,43045
24900,2017,29717
24970,2017,195666
25060,2017,124321
25150,2017,33689
25340,2017,164188
25430,2017,19297
25490,2017,16779
25620,2017,14290
25710,2017,64414
25810,2017,11591
25900,2017,109523
25990,2017,7325
26080,2017,2923
26170,2017,29361
26260,2017,16207
26350,2017,112134
26430,2017,10532
26490,2017,31555
26610,2017,21069
26670,2017,6064
26700,2017,28951
26730,2017,34520
26810,2017,43872
26890,2017,3952
26980,2017,172376
27070,2017,214426
27170,2017,40837
27260,2017,241573
27350,2017,94503
27450,2017,156696
27630,2017,6708
29399,2017,901
30250,2017,1301
30300,2017,4394
30370,2017,14573
30410,2017,2881
30450,2017,278
30760,2017,1895
30900,2017,435
31000,2017,1206960
31750,2017,347
31820,2017,95354
31900,2017,17224
31950,2017,362
32080,2017,163806
32250,2017,2034
32260,2017,29442
32270,2017,28573
32310,2017,12021
32330,2017,1283
32450,2017,3260
32500,2017,4414
32600,2017,288
32750,2017,284
32770,2017,1495
32810,2017,12206
33100,2017,792
33200,2017,1520
33220,2017,104509
33360,2017,62859
33430,2017,589101
33610,2017,10747
33620,2017,51110
33800,2017,10950
33830,2017,1005
33960,2017,205588
33980,2017,21480
34420,2017,990
34530,2017,37452
34570,2017,727
34580,2017,40003
34590,2017,321102
34710,2017,3661
34770,2017,117513
34800,2017,811
34830,2017,344
34860,2017,12927
34880,2017,22227
35010,2017,448559
35250,2017,1171
35300,2017,19363
35600,2017,4279
35670,2017,973
35740,2017,54688
35760,2017,10556
35780,2017,2935
35790,2017,2465
35800,2017,1679
36070,2017,774
36150,2017,805
36250,2017,154656
36300,2017,791
36370,2017,81322
36510,2017,41643
36580,2017,25286
36630,2017,32680
36660,2017,35899
36720,2017,311426
36820,2017,25521
36910,2017,166901
36950,2017,3784
36960,2017,4688
37010,2017,192475
37300,2017,4057
37310,2017,34292
37340,2017,35083
37400,2017,1149
37550,2017,997
37570,2017,292
37600,2017,2663
40070,2017,24188
40120,2017,39875
40150,2017,9040
40220,2017,26919
40250,2017,2476
40310,2017,24466
40430,2017,2600
40520,2017,10833
40700,2017,45591
40910,2017,51669
41010,2017,3577
41060,2017,116438
41140,2017,9261
41190,2017,1817
41330,2017,1806
41560,2017,14636
41750,2017,1071
41830,2017,1681
41960,2017,1324
42030,2017,23729
42110,2017,4225
42250,2017,8483
42600,2017,36696
42750,2017,4849
43080,2017,1098
43220,2017,1079
43360,2017,2400
43650,2017,15305
43710,2017,5731
43790,2017,11731
44000,2017,68
44060,2017,91491
44210,2017,8987
44340,2017,66855
44550,2017,34735
44620,2017,27114
44830,2017,2908
45040,2017,21719
45090,2017,8602
45120,2017,4607
45290,2017,36678
45340,2017,170482
45400,2017,898
45540,2017,1723
45680,2017,92534
45890,2017,125690
46090,2017,14361
46300,2017,14595
46450,2017,17749
46510,2017,21272
46670,2017,9866
46860,2017,1435
46970,2017,4048
